
## 240:540 | Главная + о проекте | 320x1682
284:2609	"Имя Фамилия"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#FFFFFF	1
284:2586	"Информация"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
I284:2582;280:1114	"Родители"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
284:2583	"Супруги"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
284:2584	"Дети"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
284:2585	"Бр"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
I284:2622;280:1114	"Мать"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
284:2610	"Отец"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
284:2592	"Имя Фамилия Отчество"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2588	"Дата рождения"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2593	"01.01.2000"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2589	"Место рождения"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2594	"Россия, г. Санкт-Петербург"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2590	"Дата смерти"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2595	"01.01.2000"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2591	"Место смерти"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2596	"Германия, г. Мюнхен"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
I284:2597;260:883	"Добавить дополнительную информацию"	Manrope	8	500	10.928000450134277	0	ORIGINAL	#5D5D5D	1
I284:2581;240:530	"Редактировать"	Manrope	14	500	19.124000549316406	0	ORIGINAL	#FFFCF6	1

## 284:2626 | При нажатии на ИФ супруги | 320x596
284:2630	"Stammbaum"	Playfair Display	16	400	21.327999114990234	0	ORIGINAL	#FFFCF6	1
I284:2631;231:225	"RU"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
284:2654	"Имя Фамилия"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#FFFFFF	1
284:2643	"Информация"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
284:2692	"Родители"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
I284:2693;280:1114	"Супруги"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
284:2641	"Дети"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
284:2642	"Бр"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
I284:2657;280:1114	"Супруга"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
284:2671	"Супруг"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
284:2648	"Имя Фамилия Отчество"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2644	"Дата рождения"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2649	"01.01.2000"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2645	"Место рождения"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2650	"Россия, г. Санкт-Петербург"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2646	"Дата смерти"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2651	"01.01.2000"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2647	"Место смерти"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2652	"Германия, г. Мюнхен"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
I284:2653;260:883	"Добавить дополнительную информацию"	Manrope	8	500	10.928000450134277	0	ORIGINAL	#5D5D5D	1
I284:2638;240:530	"Редактировать"	Manrope	14	500	19.124000549316406	0	ORIGINAL	#FFFCF6	1

## 284:2696 | При нажатии на ИФ дети | 320x596
284:2700	"Stammbaum"	Playfair Display	16	400	21.327999114990234	0	ORIGINAL	#FFFCF6	1
I284:2701;231:225	"RU"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
284:2722	"Имя Фамилия"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#FFFFFF	1
284:2711	"Информация"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
284:2725	"Родители"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
284:2709	"Супруги"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
I284:2726;280:1114	"Дети"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
284:2710	"Бр"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
I284:2724;280:1114	"Дочь"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
284:2727	"Сын"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
284:2716	"Имя Фамилия Отчество"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2712	"Дата рождения"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2717	"01.01.2000"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2713	"Место рождения"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2718	"Россия, г. Санкт-Петербург"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2714	"Дата смерти"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2719	"01.01.2000"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2715	"Место смерти"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2720	"Германия, г. Мюнхен"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
I284:2721;260:883	"Добавить дополнительную информацию"	Manrope	8	500	10.928000450134277	0	ORIGINAL	#5D5D5D	1
I284:2708;240:530	"Редактировать"	Manrope	14	500	19.124000549316406	0	ORIGINAL	#FFFCF6	1

## 284:2741 | При нажатии на ИФ баратья | 320x596
284:2745	"Stammbaum"	Playfair Display	16	400	21.327999114990234	0	ORIGINAL	#FFFCF6	1
I284:2746;231:225	"RU"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
284:2767	"Имя Фамилия"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#FFFFFF	1
284:2770	"Родители"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
284:2754	"Супруги"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
284:2755	"Дети"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
I284:2771;280:1114	"Братья/Сестры"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
I284:2769;280:1114	"Брат"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
284:2772	"Сестра"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
284:2761	"Имя Фамилия Отчество"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2757	"Дата рождения"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2762	"01.01.2000"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2758	"Место рождения"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2763	"Россия, г. Санкт-Петербург"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2759	"Дата смерти"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2764	"01.01.2000"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
284:2760	"Место смерти"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2765	"Германия, г. Мюнхен"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#30302A	1
I284:2766;260:883	"Добавить дополнительную информацию"	Manrope	8	500	10.928000450134277	0	ORIGINAL	#5D5D5D	1
I284:2753;240:530	"Редактировать"	Manrope	14	500	19.124000549316406	0	ORIGINAL	#FFFCF6	1

## 253:442 | Семейное древо | 320x592
253:446	"Stammbaum"	Playfair Display	16	400	21.327999114990234	0	ORIGINAL	#FFFCF6	1
I253:447;231:225	"RU"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
253:470	"Имя Фамилия"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#FFFCF6	1
I283:2500;280:1114	"Жен"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
253:484	"Муж"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
253:485	"Фамилия*"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
253:486	"Имя*"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
253:487	"Отчество"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
253:488	"Девичья фамилия"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
253:489	"Место рождения"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
253:490	"Дата рождения"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
253:491	"Загрузить фотографию"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
253:492	"Заполнить дату и место смерти"	Involve	8	400	10.640000343322754	0	ORIGINAL	#30302A	1
I256:544;240:530	"Сохранить информацию"	Manrope	14	500	19.124000549316406	0	ORIGINAL	#FFFCF6	1

## 561:5418 | поиск | 320x592
561:5422	"Stammbaum"	Playfair Display	16	400	21.327999114990234	0	ORIGINAL	#FFFCF6	1
I561:5423;231:225	"RU"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
561:5434	"Поиск"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
I561:5453;240:530	"Искать"	Manrope	14	500	19.124000549316406	0	ORIGINAL	#FFFCF6	1

## 561:5466 | удачный поиск | 320x592
561:5470	"Stammbaum"	Playfair Display	16	400	21.327999114990234	0	ORIGINAL	#FFFCF6	1
I561:5471;231:225	"RU"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
561:5477	"Спиридонова"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
561:5486	"Спиридонова Полина (бабушка)"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
561:5487	"Спиридонова Полина (прабабушка)"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
I561:5478;240:530	"Искать"	Manrope	14	500	19.124000549316406	0	ORIGINAL	#FFFCF6	1

## 561:5488 | неудача | 320x592
561:5492	"Stammbaum"	Playfair Display	16	400	21.327999114990234	0	ORIGINAL	#FFFCF6	1
I561:5493;231:225	"RU"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
561:5499	"Спиридонова"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
561:5500	"Ничего не найдено"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
I561:5502;240:530	"Искать"	Manrope	14	500	19.124000549316406	0	ORIGINAL	#FFFCF6	1

## 284:2785 | кладбище добавление инфы | 320x740
284:2789	"Stammbaum"	Playfair Display	16	400	21.327999114990234	0	ORIGINAL	#FFFCF6	1
I284:2790;231:225	"RU"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
284:2796	"Имя Фамилия"	Manrope	16	500	21.856000900268555	0	ORIGINAL	#FFFCF6	1
I284:2820;280:1114	"Жен"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#FFFCF6	1
284:2798	"Муж"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#30302A	1
284:2800	"Фамилия*"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2802	"Имя*"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2804	"Отчество"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2806	"Девичья фамилия"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2808	"Место рождения"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2810	"Дата рождения"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2902	"Дата смерти"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2904	"Место смерти"	Manrope	12	500	16.392000198364258	0	ORIGINAL	#5D5D5D	1
284:2812	"Загрузить фотографию родственника"	Manrope	12	500	12	0	ORIGINAL	#5D5D5D	1
284:2913	"Загрузить фотографию помятника"	Manrope	12	500	12	0	ORIGINAL	#5D5D5D	1
284:2818	"Добавить дополнительную информацию"	Manrope	8	400	10.928000450134277	0	ORIGINAL	#30302A	1
I284:2919;240:530	"Сохранить информацию"	Manrope	14	500	19.124000549316406	0	ORIGINAL	#FFFCF6	1
